crop,leaf_color,spot_color,spot_size,leaf_curl,powder,stem,temperature,humidity,disease
Apple,Green,Black,Small,No,Yes,Healthy,23.4,86.3,Apple Scab
Apple,Green,Brown,Small,No,No,Cracked,20.3,90.1,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,15.2,97.0,Apple Scab
Apple,White,White,Small,No,No,Healthy,17.5,85.9,Apple Scab
Apple,Green,White,Small,No,Yes,Healthy,24.4,94.6,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,15.8,73.4,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,21.3,99.8,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,23.5,72.8,Apple Scab
Apple,Brown,Brown,Small,No,No,Healthy,12.7,93.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,38.9,76.5,Apple Scab
Apple,Green,Brown,Small,No,No,Rotten,19.6,98.0,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.5,74.0,Apple Scab
Apple,Green,Yellow,Small,No,No,Healthy,22.4,80.4,Apple Scab
Apple,Brown,White,Small,No,No,Rotten,17.8,85.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.0,95.0,Apple Scab
Apple,Green,Brown,Medium,No,No,Healthy,25.2,103.3,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,15.9,103.0,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,20.6,84.8,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,22.4,97.5,Apple Scab
Apple,Brown,Brown,Small,No,No,Healthy,22.0,66.8,Apple Scab
Apple,Green,Brown,Medium,No,No,Rotten,18.5,76.3,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,14.4,96.5,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,19.4,89.8,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,21.3,84.9,Apple Scab
Apple,Yellow,Brown,Small,No,No,Healthy,24.4,84.1,Apple Scab
Apple,Green,Brown,Small,No,No,Dry,19.2,101.3,Apple Scab
Apple,Green,Yellow,Small,No,No,Healthy,16.9,56.0,Apple Scab
Apple,Green,Black,Small,No,Yes,Rotten,10.6,84.9,Apple Scab
Apple,White,Brown,Small,Yes,No,Healthy,15.6,104.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,19.7,96.3,Apple Scab
Apple,Green,Brown,Large,No,No,Dry,23.6,90.6,Apple Scab
Apple,Green,Yellow,Small,No,No,Healthy,26.4,69.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,15.0,85.8,Apple Scab
Apple,Green,Brown,Large,No,No,Healthy,19.6,92.1,Apple Scab
Apple,White,Brown,Small,No,No,Healthy,18.8,78.7,Apple Scab
Apple,Green,Brown,Large,No,No,Healthy,16.7,87.9,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,19.5,85.8,Apple Scab
Apple,Green,Brown,Medium,No,No,Rotten,16.8,88.7,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.1,89.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,19.1,86.0,Apple Scab
Apple,Green,Black,None,No,No,Healthy,13.7,65.6,Apple Scab
Apple,Green,Brown,Small,No,Yes,Healthy,21.3,102.8,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.5,83.1,Apple Scab
Apple,Green,Black,Large,No,No,Healthy,22.3,67.7,Apple Scab
Apple,Black,Brown,Small,No,No,Healthy,18.2,92.1,Apple Scab
Apple,Green,None,Small,No,No,Healthy,26.0,91.9,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,20.7,86.4,Apple Scab
Apple,Green,Black,Small,Yes,No,Healthy,18.0,80.3,Apple Scab
Apple,Green,Black,Small,No,No,Healthy,15.7,73.3,Apple Scab
Apple,Green,Brown,None,No,No,Healthy,20.2,91.1,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.6,98.8,Apple Scab
Apple,White,Brown,Small,No,No,Healthy,15.7,90.8,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,13.9,82.7,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,23.0,80.0,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,17.1,96.0,Apple Scab
Apple,Green,White,Small,No,No,Healthy,15.8,28.3,Apple Scab
Apple,Green,Brown,Small,Yes,No,Healthy,19.1,73.4,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,16.7,98.7,Apple Scab
Apple,Green,None,Small,No,No,Healthy,14.2,102.7,Apple Scab
Apple,Brown,Brown,Small,No,No,Healthy,14.9,99.6,Apple Scab
Apple,Black,Black,Small,No,No,Healthy,12.8,99.2,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,24.0,78.9,Apple Scab
Apple,White,Brown,Small,No,No,Cracked,17.8,95.0,Apple Scab
Apple,Green,Brown,Small,No,No,Healthy,25.5,99.1,Apple Scab
Apple,Green,Brown,None,No,No,Healthy,26.1,101.0,Apple Scab
Wheat,Yellow,Brown,Small,No,No,Healthy,23.9,71.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.5,80.7,Rust
Wheat,Yellow,Black,Small,No,No,Healthy,16.3,91.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.0,89.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.9,75.8,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,17.6,84.5,Rust
Wheat,Yellow,None,Large,No,No,Rotten,17.9,79.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.3,69.5,Rust
Wheat,Green,Brown,Medium,No,No,Healthy,23.8,57.8,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,13.8,60.5,Rust
Wheat,Green,Black,Small,No,No,Dry,20.4,60.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.3,87.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.8,76.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.1,60.6,Rust
Wheat,Yellow,Brown,None,No,No,Dry,23.7,81.3,Rust
Wheat,Yellow,Brown,Medium,No,No,Healthy,24.5,65.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.0,88.5,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,19.3,88.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.5,57.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.6,66.1,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,21.1,87.1,Rust
Wheat,Green,Brown,Small,No,No,Healthy,17.5,82.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.5,60.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.8,70.1,Rust
Wheat,Yellow,Brown,None,No,No,Healthy,25.7,87.4,Rust
Wheat,Yellow,White,Small,Yes,No,Healthy,20.7,86.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.8,91.7,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,17.4,53.4,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,23.5,59.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.0,78.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.7,78.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.3,64.8,Rust
Wheat,White,Brown,Small,No,Yes,Healthy,20.8,73.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.3,71.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.6,62.7,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,16.8,80.8,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,20.2,82.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.6,65.5,Rust
Wheat,Black,Brown,Small,No,No,Healthy,18.7,81.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.4,85.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.8,65.0,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,16.5,50.9,Rust
Wheat,Yellow,White,Small,No,No,Healthy,25.6,86.2,Rust
Wheat,Yellow,Black,Small,No,Yes,Healthy,18.3,86.7,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,16.9,65.5,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,16.0,43.3,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,14.2,68.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.6,67.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.6,90.6,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,16.2,59.2,Rust
Wheat,Yellow,Yellow,Large,No,No,Healthy,14.6,65.9,Rust
Wheat,Yellow,Black,Small,No,No,Healthy,15.2,56.2,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,21.7,74.2,Rust
Wheat,Black,Brown,Small,No,No,Healthy,14.9,76.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.4,72.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.3,81.0,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,18.8,90.3,Rust
Wheat,Green,Brown,Small,No,No,Healthy,21.0,67.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.0,93.4,Rust
Wheat,Black,Brown,Small,Yes,No,Rotten,20.4,84.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,13.9,66.1,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,15.4,56.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.4,66.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.6,66.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.8,97.3,Rust
Wheat,White,Brown,Small,No,No,Healthy,20.7,82.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.4,73.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.3,82.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.8,63.8,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,22.7,86.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.1,88.7,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,19.0,80.9,Rust
Wheat,Green,Brown,Small,No,No,Healthy,24.1,58.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.9,64.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,13.8,91.7,Rust
Wheat,Green,Brown,Small,No,No,Dry,21.2,60.7,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,19.1,93.1,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,18.1,87.3,Rust
Wheat,Yellow,Yellow,Small,No,No,Healthy,21.4,69.2,Rust
Wheat,Yellow,White,Small,No,No,Healthy,15.2,59.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.6,81.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.1,85.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.9,78.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,30.5,77.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,29.1,82.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.2,81.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.5,39.5,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,14.2,68.2,Rust
Wheat,Green,Brown,Small,No,No,Healthy,16.3,80.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.1,61.7,Rust
Wheat,Yellow,Brown,Large,Yes,No,Healthy,18.9,89.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.4,64.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.8,84.7,Rust
Wheat,Green,Brown,Small,No,No,Healthy,20.1,89.7,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,19.3,92.7,Rust
Wheat,Brown,Brown,Small,No,Yes,Healthy,19.5,70.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.4,55.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.7,66.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.9,79.8,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,20.9,88.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.6,62.4,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,19.2,81.4,Rust
Wheat,Brown,Black,Small,No,No,Healthy,13.7,75.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.0,76.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.0,61.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.2,82.9,Rust
Wheat,Yellow,Brown,Medium,No,No,Cracked,15.6,83.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.7,79.8,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,22.2,92.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.4,59.9,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,24.9,85.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.6,92.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.3,65.4,Rust
Wheat,Yellow,Brown,Small,Yes,No,Dry,23.0,80.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.2,76.5,Rust
Wheat,Brown,None,Small,No,No,Healthy,22.4,56.3,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,19.9,91.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.2,76.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.8,77.0,Rust
Wheat,Yellow,Brown,Medium,Yes,No,Healthy,38.3,72.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.3,79.0,Rust
Wheat,Yellow,None,Small,No,No,Healthy,16.7,83.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.6,67.1,Rust
Wheat,Yellow,Black,Small,No,No,Healthy,18.9,85.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.2,84.7,Rust
Wheat,Yellow,Brown,None,No,No,Healthy,21.5,69.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.9,64.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.8,74.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.0,89.4,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,19.2,90.1,Rust
Wheat,Yellow,Brown,Small,Yes,No,Rotten,24.6,68.0,Rust
Wheat,Green,Yellow,Small,No,No,Healthy,14.4,67.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.0,68.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.7,67.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.6,73.0,Rust
Wheat,Green,Brown,Small,No,No,Healthy,15.9,58.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.9,63.8,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,13.5,56.0,Rust
Wheat,Yellow,White,Small,Yes,No,Healthy,23.4,94.4,Rust
Wheat,Yellow,Brown,Large,No,Yes,Healthy,18.4,86.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.7,72.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.1,64.2,Rust
Wheat,Black,Brown,Small,No,No,Healthy,17.6,84.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.2,81.1,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,17.8,63.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.3,85.4,Rust
Wheat,Green,Brown,Small,No,No,Healthy,25.2,55.8,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,25.1,69.5,Rust
Wheat,White,Brown,Small,No,No,Healthy,19.4,82.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,13.9,57.0,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,23.7,67.0,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,20.7,71.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.9,76.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.5,57.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.4,94.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.9,64.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.6,73.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.3,58.8,Rust
Wheat,Yellow,Brown,Medium,Yes,No,Dry,18.7,74.0,Rust
Wheat,Yellow,Brown,Medium,No,No,Healthy,16.2,60.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.5,56.6,Rust
Wheat,Yellow,White,Small,Yes,No,Healthy,24.8,62.4,Rust
Wheat,Yellow,Black,Small,No,No,Healthy,22.2,67.8,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,23.0,71.6,Rust
Wheat,Yellow,Brown,Medium,No,No,Healthy,15.5,76.2,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,18.0,69.9,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,20.2,68.6,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,24.0,69.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.6,66.2,Rust
Wheat,Yellow,White,Small,No,No,Healthy,20.4,75.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.5,90.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.0,65.4,Rust
Wheat,Brown,Brown,Small,No,Yes,Healthy,24.3,79.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.1,59.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.3,82.5,Rust
Wheat,Yellow,Yellow,Small,No,Yes,Healthy,15.5,91.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.2,69.3,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,17.2,83.9,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,16.3,93.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.1,57.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.1,92.1,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,21.1,62.1,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,16.2,63.7,Rust
Wheat,Yellow,Black,Small,No,No,Healthy,20.3,63.9,Rust
Wheat,Yellow,Yellow,Small,No,No,Healthy,23.3,58.1,Rust
Wheat,Yellow,Brown,Small,Yes,No,Healthy,23.8,87.9,Rust
Wheat,Green,Brown,Small,No,No,Healthy,20.8,84.8,Rust
Wheat,Brown,Black,Small,No,No,Healthy,16.5,93.8,Rust
Wheat,Green,Brown,Small,No,No,Healthy,19.4,91.1,Rust
Wheat,Green,Brown,Medium,No,No,Dry,15.5,56.6,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,20.9,85.6,Rust
Wheat,Yellow,Brown,Small,No,Yes,Cracked,21.6,63.2,Rust
Wheat,Green,Brown,Small,No,No,Healthy,17.9,62.1,Rust
Wheat,Green,Brown,Small,No,No,Healthy,22.6,74.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.3,72.6,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,20.5,60.4,Rust
Wheat,Yellow,Yellow,Medium,No,No,Cracked,25.3,61.2,Rust
Wheat,Yellow,White,Small,No,No,Healthy,19.3,93.3,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,24.4,69.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.2,66.8,Rust
Wheat,Yellow,Brown,Small,No,Yes,Cracked,26.1,66.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,11.3,66.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.8,72.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.9,74.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.9,81.2,Rust
Wheat,Brown,Yellow,Small,No,No,Healthy,13.8,78.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.1,91.0,Rust
Wheat,Black,White,Small,No,No,Healthy,23.0,76.4,Rust
Wheat,Yellow,Brown,None,Yes,No,Healthy,14.1,75.0,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,24.8,74.5,Rust
Wheat,Black,Brown,Small,No,No,Healthy,20.0,82.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.4,75.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.0,80.0,Rust
Wheat,White,Brown,Small,No,No,Healthy,14.6,61.8,Rust
Wheat,Yellow,Brown,Medium,Yes,No,Cracked,24.2,63.8,Rust
Wheat,Black,Brown,Small,No,No,Healthy,14.4,87.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.6,59.4,Rust
Wheat,Yellow,White,None,No,No,Healthy,24.1,91.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.1,68.8,Rust
Wheat,Black,Brown,Small,No,No,Healthy,20.3,76.1,Rust
Wheat,Black,Brown,Small,No,No,Healthy,38.5,69.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.3,86.7,Rust
Wheat,Yellow,None,Small,No,No,Healthy,16.0,76.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,13.8,69.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.0,66.3,Rust
Wheat,Black,White,Small,No,No,Healthy,19.4,91.6,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,22.8,77.9,Rust
Wheat,Black,Brown,Medium,No,No,Rotten,25.3,82.5,Rust
Wheat,Yellow,None,Small,No,No,Healthy,18.6,90.0,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,22.9,79.1,Rust
Wheat,Green,Brown,Large,No,No,Healthy,23.7,79.7,Rust
Wheat,Black,Brown,Small,Yes,No,Healthy,23.9,80.3,Rust
Wheat,Yellow,Brown,Medium,No,No,Healthy,14.0,70.7,Rust
Wheat,Green,Brown,Small,No,Yes,Healthy,15.2,60.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.1,61.7,Rust
Wheat,Yellow,Yellow,Small,No,No,Healthy,23.2,63.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,17.4,86.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.6,91.7,Rust
Wheat,Yellow,Black,Small,No,Yes,Healthy,15.2,69.4,Rust
Wheat,Yellow,Yellow,Small,No,No,Healthy,17.9,82.2,Rust
Wheat,Yellow,Brown,Small,No,No,Dry,14.4,57.8,Rust
Wheat,Yellow,Yellow,Small,No,No,Rotten,20.1,90.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.3,59.9,Rust
Wheat,Yellow,Brown,None,No,No,Dry,14.6,66.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.3,57.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.2,77.5,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,15.5,91.4,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,25.5,93.3,Rust
Wheat,Yellow,White,Medium,No,No,Healthy,16.3,93.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.7,81.2,Rust
Wheat,White,Brown,None,No,No,Healthy,18.4,80.8,Rust
Wheat,Green,Brown,Small,No,No,Cracked,17.8,73.7,Rust
Wheat,Black,Brown,Small,No,No,Healthy,20.9,70.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.3,67.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.0,68.2,Rust
Wheat,Brown,Brown,Small,No,No,Healthy,19.8,71.6,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,23.8,61.6,Rust
Wheat,Yellow,Black,Small,Yes,No,Healthy,21.4,77.3,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,22.3,81.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,40.4,82.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.4,91.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.3,56.1,Rust
Wheat,Yellow,Brown,Small,No,Yes,Rotten,23.3,61.2,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,19.7,57.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.7,57.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.7,87.2,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,17.9,65.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.6,81.5,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,18.6,84.4,Rust
Wheat,Yellow,Brown,None,No,No,Healthy,21.7,79.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.3,56.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,23.4,64.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,13.6,74.4,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,32.4,82.7,Rust
Wheat,Yellow,Yellow,Large,No,Yes,Healthy,24.2,62.3,Rust
Wheat,Yellow,Yellow,Small,No,No,Healthy,19.9,72.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.5,57.6,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.8,63.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,20.6,60.9,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,16.4,59.4,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,14.8,85.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.7,62.9,Rust
Wheat,Yellow,Brown,None,No,No,Healthy,14.6,82.2,Rust
Wheat,Yellow,Brown,Small,No,No,Cracked,17.2,45.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,14.3,86.0,Rust
Wheat,Yellow,Brown,None,No,No,Healthy,19.3,94.7,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,21.8,93.8,Rust
Wheat,Yellow,White,Small,No,No,Healthy,14.9,84.8,Rust
Wheat,Yellow,Brown,Large,No,No,Healthy,13.9,67.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.2,66.1,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.6,92.8,Rust
Wheat,Green,Black,Medium,No,No,Healthy,16.7,93.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,19.5,71.7,Rust
Wheat,Yellow,None,Small,No,No,Healthy,14.7,72.0,Rust
Wheat,Black,Brown,Small,No,No,Healthy,22.7,69.2,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,25.4,80.3,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,26.2,92.8,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,22.6,65.4,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,18.5,76.3,Rust
Wheat,Yellow,Brown,Small,No,No,Rotten,22.7,79.0,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,24.3,88.9,Rust
Wheat,Yellow,Brown,Small,No,Yes,Healthy,15.0,82.5,Rust
Wheat,Yellow,Brown,Small,No,No,Healthy,15.7,89.4,Rust
